date,sku_id,on_hand_units,on_order_units
2023-10-04,S001_P0018,222,38
2023-10-04,S001_P0019,286,151
2023-10-04,S001_P0020,139,172
2023-10-04,S002_P0001,454,140
2023-10-04,S002_P0002,282,140
2023-10-04,S002_P0003,121,89
2023-10-04,S002_P0004,83,200
2023-10-04,S002_P0005,190,118
2023-10-04,S002_P0006,129,38
2023-10-04,S002_P0007,440,112
2023-10-04,S002_P0008,98,75
2023-10-04,S002_P0009,380,129
2023-10-04,S002_P0010,266,52
2023-10-04,S002_P0011,418,30
2023-10-04,S002_P0012,145,71
2023-10-04,S002_P0013,346,142
2023-10-04,S002_P0014,461,149
2023-10-04,S002_P0015,468,83
2023-10-04,S002_P0016,68,185
2023-10-04,S002_P0017,185,138
2023-10-04,S002_P0018,214,199
2023-10-04,S002_P0019,370,156
2023-10-04,S002_P0020,381,170
2023-10-04,S003_P0001,247,86
2023-10-04,S003_P0002,350,195
2023-10-04,S003_P0003,121,113
2023-10-04,S003_P0004,131,28
2023-10-04,S003_P0005,214,186
2023-10-04,S003_P0006,54,155
2023-10-04,S003_P0007,188,131
2023-10-04,S003_P0008,339,25
2023-10-04,S003_P0009,452,200
2023-10-04,S003_P0010,185,32
2023-10-04,S003_P0011,175,139
2023-10-04,S003_P0012,364,68
2023-10-04,S003_P0013,236,76
2023-10-04,S003_P0014,309,79
2023-10-04,S003_P0015,245,199
2023-10-04,S003_P0016,173,180
2023-10-04,S003_P0017,478,192
2023-10-04,S003_P0018,270,120
2023-10-04,S003_P0019,496,124
2023-10-04,S003_P0020,434,138
2023-10-04,S004_P0001,249,176
2023-10-04,S004_P0002,207,89
2023-10-04,S004_P0003,233,44
2023-10-04,S004_P0004,195,170
2023-10-04,S004_P0005,443,42
2023-10-04,S004_P0006,441,180
2023-10-04,S004_P0007,232,159
2023-10-04,S004_P0008,450,74
2023-10-04,S004_P0009,341,78
2023-10-04,S004_P0010,157,156
2023-10-04,S004_P0011,84,25
2023-10-04,S004_P0012,444,36
2023-10-04,S004_P0013,322,99
2023-10-04,S004_P0014,118,99
2023-10-04,S004_P0015,223,154
2023-10-04,S004_P0016,97,171
2023-10-04,S004_P0017,191,95
2023-10-04,S004_P0018,372,174
2023-10-04,S004_P0019,484,139
2023-10-04,S004_P0020,204,169
2023-10-04,S005_P0001,266,129
2023-10-04,S005_P0002,271,91
2023-10-04,S005_P0003,131,20
2023-10-04,S005_P0004,362,47
2023-10-04,S005_P0005,89,51
2023-10-04,S005_P0006,197,23
2023-10-04,S005_P0007,198,97
2023-10-04,S005_P0008,274,134
2023-10-04,S005_P0009,293,187
2023-10-04,S005_P0010,125,150
2023-10-04,S005_P0011,268,165
2023-10-04,S005_P0012,459,185
2023-10-04,S005_P0013,320,34
2023-10-04,S005_P0014,222,128
2023-10-04,S005_P0015,331,190
2023-10-04,S005_P0016,109,178
2023-10-04,S005_P0017,449,124
2023-10-04,S005_P0018,489,33
2023-10-04,S005_P0019,439,79
2023-10-04,S005_P0020,287,29
2023-10-05,S001_P0001,287,69
2023-10-05,S001_P0002,191,195
2023-10-05,S001_P0003,163,178
2023-10-05,S001_P0004,333,118
2023-10-05,S001_P0005,226,115
2023-10-05,S001_P0006,312,73
2023-10-05,S001_P0007,280,129
2023-10-05,S001_P0008,181,174
2023-10-05,S001_P0009,301,56
2023-10-05,S001_P0010,92,174
2023-10-05,S001_P0011,477,83
2023-10-05,S001_P0012,261,166
2023-10-05,S001_P0013,494,150
2023-10-05,S001_P0014,480,66
2023-10-05,S001_P0015,261,122
2023-10-05,S001_P0016,245,126
2023-10-05,S001_P0017,226,34
2023-10-05,S001_P0018,122,115
2023-10-05,S001_P0019,57,67
2023-10-05,S001_P0020,393,151
2023-10-05,S002_P0001,153,124
2023-10-05,S002_P0002,229,151
2023-10-05,S002_P0003,218,71
2023-10-05,S002_P0004,132,68
2023-10-05,S002_P0005,372,103
2023-10-05,S002_P0006,306,68
2023-10-05,S002_P0007,189,92
2023-10-05,S002_P0008,262,192
2023-10-05,S002_P0009,331,121
2023-10-05,S002_P0010,104,190
2023-10-05,S002_P0011,438,80
2023-10-05,S002_P0012,289,101
2023-10-05,S002_P0013,137,31
2023-10-05,S002_P0014,374,59
2023-10-05,S002_P0015,141,165
2023-10-05,S002_P0016,85,160
2023-10-05,S002_P0017,356,193
2023-10-05,S002_P0018,467,143
2023-10-05,S002_P0019,427,124
2023-10-05,S002_P0020,149,114
2023-10-05,S003_P0001,82,102
2023-10-05,S003_P0002,472,41
2023-10-05,S003_P0003,381,101
2023-10-05,S003_P0004,469,80
2023-10-05,S003_P0005,487,162
2023-10-05,S003_P0006,459,27
2023-10-05,S003_P0007,61,125
2023-10-05,S003_P0008,142,36
2023-10-05,S003_P0009,312,24
2023-10-05,S003_P0010,175,170
2023-10-05,S003_P0011,293,38
2023-10-05,S003_P0012,276,48
2023-10-05,S003_P0013,205,79
2023-10-05,S003_P0014,259,146
2023-10-05,S003_P0015,466,135
2023-10-05,S003_P0016,233,88
2023-10-05,S003_P0017,96,137
2023-10-05,S003_P0018,475,98
2023-10-05,S003_P0019,152,61
2023-10-05,S003_P0020,407,25
2023-10-05,S004_P0001,213,148
2023-10-05,S004_P0002,385,125
2023-10-05,S004_P0003,390,34
2023-10-05,S004_P0004,436,94
2023-10-05,S004_P0005,373,95
2023-10-05,S004_P0006,137,83
2023-10-05,S004_P0007,447,133
2023-10-05,S004_P0008,182,161
2023-10-05,S004_P0009,368,89
2023-10-05,S004_P0010,133,107
2023-10-05,S004_P0011,451,149
2023-10-05,S004_P0012,333,108
2023-10-05,S004_P0013,204,92
2023-10-05,S004_P0014,142,48
2023-10-05,S004_P0015,66,83
2023-10-05,S004_P0016,444,48
2023-10-05,S004_P0017,93,188
2023-10-05,S004_P0018,337,120
2023-10-05,S004_P0019,109,183
2023-10-05,S004_P0020,138,32
2023-10-05,S005_P0001,347,159
2023-10-05,S005_P0002,243,57
2023-10-05,S005_P0003,157,193
2023-10-05,S005_P0004,262,43
2023-10-05,S005_P0005,363,194
2023-10-05,S005_P0006,360,84
2023-10-05,S005_P0007,189,142
2023-10-05,S005_P0008,279,132
2023-10-05,S005_P0009,394,101
2023-10-05,S005_P0010,70,178
2023-10-05,S005_P0011,150,168
2023-10-05,S005_P0012,111,54
2023-10-05,S005_P0013,66,77
2023-10-05,S005_P0014,319,182
2023-10-05,S005_P0015,57,22
2023-10-05,S005_P0016,342,26
2023-10-05,S005_P0017,341,68
2023-10-05,S005_P0018,326,164
2023-10-05,S005_P0019,306,151
2023-10-05,S005_P0020,86,20
2023-10-06,S001_P0001,446,179
2023-10-06,S001_P0002,500,107
2023-10-06,S001_P0003,208,32
2023-10-06,S001_P0004,151,122
2023-10-06,S001_P0005,427,103
2023-10-06,S001_P0006,360,29
2023-10-06,S001_P0007,53,122
2023-10-06,S001_P0008,475,191
2023-10-06,S001_P0009,430,66
2023-10-06,S001_P0010,130,149
2023-10-06,S001_P0011,66,148
2023-10-06,S001_P0012,74,66
2023-10-06,S001_P0013,215,158
2023-10-06,S001_P0014,497,158
2023-10-06,S001_P0015,474,28
2023-10-06,S001_P0016,75,168
2023-10-06,S001_P0017,290,168
2023-10-06,S001_P0018,161,135
2023-10-06,S001_P0019,55,153
2023-10-06,S001_P0020,379,117
2023-10-06,S002_P0001,68,199
2023-10-06,S002_P0002,464,145
2023-10-06,S002_P0003,114,96
2023-10-06,S002_P0004,345,51
2023-10-06,S002_P0005,331,176
2023-10-06,S002_P0006,461,129
2023-10-06,S002_P0007,228,190
2023-10-06,S002_P0008,307,70
2023-10-06,S002_P0009,205,123
2023-10-06,S002_P0010,214,99
2023-10-06,S002_P0011,413,177
2023-10-06,S002_P0012,186,125
2023-10-06,S002_P0013,368,174
2023-10-06,S002_P0014,71,30
2023-10-06,S002_P0015,58,101
2023-10-06,S002_P0016,447,144
2023-10-06,S002_P0017,235,45
2023-10-06,S002_P0018,171,32
2023-10-06,S002_P0019,158,170
2023-10-06,S002_P0020,451,128
2023-10-06,S003_P0001,268,160
2023-10-06,S003_P0002,316,98
2023-10-06,S003_P0003,196,174
2023-10-06,S003_P0004,362,20
2023-10-06,S003_P0005,166,116
2023-10-06,S003_P0006,405,187
2023-10-06,S003_P0007,377,121
2023-10-06,S003_P0008,438,155
2023-10-06,S003_P0009,147,118
2023-10-06,S003_P0010,285,120
2023-10-06,S003_P0011,392,24
2023-10-06,S003_P0012,83,86
2023-10-06,S003_P0013,156,167
2023-10-06,S003_P0014,207,75
2023-10-06,S003_P0015,354,192
2023-10-06,S003_P0016,225,63
2023-10-06,S003_P0017,244,156
2023-10-06,S003_P0018,198,43
2023-10-06,S003_P0019,231,52
2023-10-06,S003_P0020,416,29
2023-10-06,S004_P0001,210,163
2023-10-06,S004_P0002,349,130
2023-10-06,S004_P0003,192,155
2023-10-06,S004_P0004,99,117
2023-10-06,S004_P0005,318,77
2023-10-06,S004_P0006,274,139
2023-10-06,S004_P0007,386,154
2023-10-06,S004_P0008,304,64
2023-10-06,S004_P0009,112,76
2023-10-06,S004_P0010,437,68
2023-10-06,S004_P0011,493,194
2023-10-06,S004_P0012,354,190
2023-10-06,S004_P0013,335,112
2023-10-06,S004_P0014,259,76
2023-10-06,S004_P0015,272,153
2023-10-06,S004_P0016,237,56
2023-10-06,S004_P0017,247,34
2023-10-06,S004_P0018,157,176
2023-10-06,S004_P0019,311,181
2023-10-06,S004_P0020,240,114
2023-10-06,S005_P0001,90,117
2023-10-06,S005_P0002,117,41
2023-10-06,S005_P0003,418,55
2023-10-06,S005_P0004,347,157
2023-10-06,S005_P0005,192,34
2023-10-06,S005_P0006,264,40
2023-10-06,S005_P0007,444,59
2023-10-06,S005_P0008,436,164
2023-10-06,S005_P0009,94,136
2023-10-06,S005_P0010,388,84
2023-10-06,S005_P0011,57,106
2023-10-06,S005_P0012,488,97
2023-10-06,S005_P0013,440,115
2023-10-06,S005_P0014,322,109
2023-10-06,S005_P0015,445,166
2023-10-06,S005_P0016,489,92
2023-10-06,S005_P0017,376,197
2023-10-06,S005_P0018,444,172
2023-10-06,S005_P0019,52,22
2023-10-06,S005_P0020,489,161
2023-10-07,S001_P0001,111,116
2023-10-07,S001_P0002,371,146
2023-10-07,S001_P0003,454,153
2023-10-07,S001_P0004,374,76
2023-10-07,S001_P0005,149,57
2023-10-07,S001_P0006,436,36
2023-10-07,S001_P0007,81,36
2023-10-07,S001_P0008,156,97
2023-10-07,S001_P0009,124,51
2023-10-07,S001_P0010,288,159
2023-10-07,S001_P0011,213,64
2023-10-07,S001_P0012,74,22
2023-10-07,S001_P0013,186,145
2023-10-07,S001_P0014,147,21
2023-10-07,S001_P0015,464,68
2023-10-07,S001_P0016,228,115
2023-10-07,S001_P0017,307,176
2023-10-07,S001_P0018,279,119
2023-10-07,S001_P0019,153,74
2023-10-07,S001_P0020,182,65
2023-10-07,S002_P0001,409,27
2023-10-07,S002_P0002,394,23
2023-10-07,S002_P0003,403,22
2023-10-07,S002_P0004,62,114
2023-10-07,S002_P0005,434,73
2023-10-07,S002_P0006,179,200
2023-10-07,S002_P0007,408,90
2023-10-07,S002_P0008,148,142
2023-10-07,S002_P0009,187,91
2023-10-07,S002_P0010,120,80
2023-10-07,S002_P0011,213,163
2023-10-07,S002_P0012,342,152
2023-10-07,S002_P0013,197,91
2023-10-07,S002_P0014,444,194
2023-10-07,S002_P0015,462,54
2023-10-07,S002_P0016,216,42
2023-10-07,S002_P0017,440,58
2023-10-07,S002_P0018,244,92
2023-10-07,S002_P0019,352,164
2023-10-07,S002_P0020,321,101
2023-10-07,S003_P0001,367,199
2023-10-07,S003_P0002,460,91
2023-10-07,S003_P0003,276,141
2023-10-07,S003_P0004,386,33
2023-10-07,S003_P0005,138,98
2023-10-07,S003_P0006,86,90
2023-10-07,S003_P0007,475,162
2023-10-07,S003_P0008,50,77
2023-10-07,S003_P0009,273,87
2023-10-07,S003_P0010,411,135
2023-10-07,S003_P0011,300,103
2023-10-07,S003_P0012,111,93
2023-10-07,S003_P0013,197,194
2023-10-07,S003_P0014,491,179
2023-10-07,S003_P0015,163,50
2023-10-07,S003_P0016,156,100
2023-10-07,S003_P0017,215,29
2023-10-07,S003_P0018,76,23
2023-10-07,S003_P0019,113,198
2023-10-07,S003_P0020,435,92
2023-10-07,S004_P0001,473,73
2023-10-07,S004_P0002,268,48
2023-10-07,S004_P0003,102,190
2023-10-07,S004_P0004,347,55
2023-10-07,S004_P0005,75,73
2023-10-07,S004_P0006,190,162
2023-10-07,S004_P0007,145,196
2023-10-07,S004_P0008,464,160
2023-10-07,S004_P0009,351,94
2023-10-07,S004_P0010,316,133
2023-10-07,S004_P0011,152,158
2023-10-07,S004_P0012,277,193
2023-10-07,S004_P0013,211,170
2023-10-07,S004_P0014,455,190
2023-10-07,S004_P0015,280,189
2023-10-07,S004_P0016,256,88
2023-10-07,S004_P0017,309,80
2023-10-07,S004_P0018,267,30
2023-10-07,S004_P0019,361,187
2023-10-07,S004_P0020,116,199
2023-10-07,S005_P0001,436,81
2023-10-07,S005_P0002,269,111
2023-10-07,S005_P0003,497,166
2023-10-07,S005_P0004,373,181
2023-10-07,S005_P0005,346,164
2023-10-07,S005_P0006,200,177
2023-10-07,S005_P0007,160,81
2023-10-07,S005_P0008,399,53
2023-10-07,S005_P0009,387,103
2023-10-07,S005_P0010,348,95
2023-10-07,S005_P0011,115,107
2023-10-07,S005_P0012,298,117
2023-10-07,S005_P0013,469,150
2023-10-07,S005_P0014,98,34
2023-10-07,S005_P0015,197,106
2023-10-07,S005_P0016,63,108
2023-10-07,S005_P0017,303,185
2023-10-07,S005_P0018,237,73
2023-10-07,S005_P0019,483,153
2023-10-07,S005_P0020,463,158
2023-10-08,S001_P0001,114,39
2023-10-08,S001_P0002,159,61
2023-10-08,S001_P0003,432,25
2023-10-08,S001_P0004,322,43
2023-10-08,S001_P0005,115,199
2023-10-08,S001_P0006,256,150
2023-10-08,S001_P0007,375,141
2023-10-08,S001_P0008,60,95
2023-10-08,S001_P0009,485,92
2023-10-08,S001_P0010,90,20
2023-10-08,S001_P0011,100,154
2023-10-08,S001_P0012,269,109
2023-10-08,S001_P0013,283,161
2023-10-08,S001_P0014,123,132
2023-10-08,S001_P0015,482,64
2023-10-08,S001_P0016,493,175
2023-10-08,S001_P0017,211,149
2023-10-08,S001_P0018,382,87
2023-10-08,S001_P0019,194,176
2023-10-08,S001_P0020,482,137
2023-10-08,S002_P0001,77,105
2023-10-08,S002_P0002,485,193
2023-10-08,S002_P0003,392,173
2023-10-08,S002_P0004,445,113
2023-10-08,S002_P0005,225,127
2023-10-08,S002_P0006,121,53
2023-10-08,S002_P0007,443,162
2023-10-08,S002_P0008,173,168
2023-10-08,S002_P0009,51,90
2023-10-08,S002_P0010,210,172
2023-10-08,S002_P0011,124,82
2023-10-08,S002_P0012,77,92
2023-10-08,S002_P0013,102,64
2023-10-08,S002_P0014,227,47
2023-10-08,S002_P0015,155,111
2023-10-08,S002_P0016,329,100
2023-10-08,S002_P0017,68,184
2023-10-08,S002_P0018,461,69
2023-10-08,S002_P0019,134,131
2023-10-08,S002_P0020,56,105
2023-10-08,S003_P0001,216,24
2023-10-08,S003_P0002,213,162
2023-10-08,S003_P0003,128,50
2023-10-08,S003_P0004,75,67
2023-10-08,S003_P0005,198,153
2023-10-08,S003_P0006,150,169
2023-10-08,S003_P0007,397,41
2023-10-08,S003_P0008,418,186
2023-10-08,S003_P0009,428,132
2023-10-08,S003_P0010,117,65
2023-10-08,S003_P0011,80,146
2023-10-08,S003_P0012,315,196
2023-10-08,S003_P0013,177,77
2023-10-08,S003_P0014,55,102
2023-10-08,S003_P0015,100,43
2023-10-08,S003_P0016,423,54
2023-10-08,S003_P0017,471,83
2023-10-08,S003_P0018,424,45
2023-10-08,S003_P0019,129,197
2023-10-08,S003_P0020,381,159
2023-10-08,S004_P0001,112,72
2023-10-08,S004_P0002,111,31
2023-10-08,S004_P0003,359,135
2023-10-08,S004_P0004,370,59
2023-10-08,S004_P0005,254,111
2023-10-08,S004_P0006,468,116
2023-10-08,S004_P0007,366,117
2023-10-08,S004_P0008,196,129
2023-10-08,S004_P0009,252,136
2023-10-08,S004_P0010,84,62
2023-10-08,S004_P0011,445,30
2023-10-08,S004_P0012,384,71
2023-10-08,S004_P0013,76,85
2023-10-08,S004_P0014,351,26
2023-10-08,S004_P0015,325,142
2023-10-08,S004_P0016,98,27
2023-10-08,S004_P0017,486,192
2023-10-08,S004_P0018,465,108
2023-10-08,S004_P0019,254,83
2023-10-08,S004_P0020,498,30
2023-10-08,S005_P0001,71,83
2023-10-08,S005_P0002,184,72
2023-10-08,S005_P0003,487,114
2023-10-08,S005_P0004,98,168
2023-10-08,S005_P0005,219,182
2023-10-08,S005_P0006,239,43
2023-10-08,S005_P0007,160,29
2023-10-08,S005_P0008,159,178
2023-10-08,S005_P0009,153,176
2023-10-08,S005_P0010,212,94
2023-10-08,S005_P0011,395,36
2023-10-08,S005_P0012,446,163
2023-10-08,S005_P0013,105,170
2023-10-08,S005_P0014,124,41
2023-10-08,S005_P0015,385,40
2023-10-08,S005_P0016,230,109
2023-10-08,S005_P0017,254,55
2023-10-08,S005_P0018,375,27
2023-10-08,S005_P0019,322,124
2023-10-08,S005_P0020,227,104
2023-10-09,S001_P0001,417,160
2023-10-09,S001_P0002,500,30
2023-10-09,S001_P0003,181,98
2023-10-09,S001_P0004,237,102
2023-10-09,S001_P0005,404,122
2023-10-09,S001_P0006,320,25
2023-10-09,S001_P0007,499,175
2023-10-09,S001_P0008,253,76
2023-10-09,S001_P0009,143,20
2023-10-09,S001_P0010,180,53
2023-10-09,S001_P0011,223,168
2023-10-09,S001_P0012,318,144
2023-10-09,S001_P0013,128,144
2023-10-09,S001_P0014,246,55
2023-10-09,S001_P0015,276,39
2023-10-09,S001_P0016,313,74
2023-10-09,S001_P0017,95,78
2023-10-09,S001_P0018,368,41
2023-10-09,S001_P0019,330,100
2023-10-09,S001_P0020,330,186
2023-10-09,S002_P0001,267,144
2023-10-09,S002_P0002,165,107
2023-10-09,S002_P0003,393,39
2023-10-09,S002_P0004,145,190
2023-10-09,S002_P0005,305,29
2023-10-09,S002_P0006,104,52
2023-10-09,S002_P0007,380,167
2023-10-09,S002_P0008,401,149
2023-10-09,S002_P0009,412,172
2023-10-09,S002_P0010,50,148
2023-10-09,S002_P0011,137,120
2023-10-09,S002_P0012,92,51
2023-10-09,S002_P0013,314,122
2023-10-09,S002_P0014,351,58
2023-10-09,S002_P0015,113,45
2023-10-09,S002_P0016,307,66
2023-10-09,S002_P0017,115,116
2023-10-09,S002_P0018,282,77
2023-10-09,S002_P0019,440,77
2023-10-09,S002_P0020,212,152
2023-10-09,S003_P0001,469,38
2023-10-09,S003_P0002,145,135
2023-10-09,S003_P0003,239,77
2023-10-09,S003_P0004,428,151
2023-10-09,S003_P0005,321,84
2023-10-09,S003_P0006,94,152
2023-10-09,S003_P0007,55,92
2023-10-09,S003_P0008,90,20
2023-10-09,S003_P0009,186,137
2023-10-09,S003_P0010,321,169
2023-10-09,S003_P0011,70,167
2023-10-09,S003_P0012,125,34
2023-10-09,S003_P0013,144,123
2023-10-09,S003_P0014,499,194
2023-10-09,S003_P0015,118,68
2023-10-09,S003_P0016,321,187
2023-10-09,S003_P0017,328,165
2023-10-09,S003_P0018,55,58
2023-10-09,S003_P0019,54,195
2023-10-09,S003_P0020,109,129
2023-10-09,S004_P0001,280,20
2023-10-09,S004_P0002,98,172
2023-10-09,S004_P0003,84,56
2023-10-09,S004_P0004,336,83
2023-10-09,S004_P0005,211,53
2023-10-09,S004_P0006,494,50
2023-10-09,S004_P0007,487,22
2023-10-09,S004_P0008,251,25
2023-10-09,S004_P0009,163,114
2023-10-09,S004_P0010,360,86
2023-10-09,S004_P0011,102,25
2023-10-09,S004_P0012,226,58
2023-10-09,S004_P0013,449,86
2023-10-09,S004_P0014,474,149
2023-10-09,S004_P0015,416,100
2023-10-09,S004_P0016,478,77
2023-10-09,S004_P0017,93,79
2023-10-09,S004_P0018,346,187
2023-10-09,S004_P0019,362,172
2023-10-09,S004_P0020,390,88
2023-10-09,S005_P0001,134,65
2023-10-09,S005_P0002,405,186
2023-10-09,S005_P0003,438,140
2023-10-09,S005_P0004,94,33
2023-10-09,S005_P0005,150,42
2023-10-09,S005_P0006,338,68
2023-10-09,S005_P0007,397,26
2023-10-09,S005_P0008,287,114
2023-10-09,S005_P0009,358,45
2023-10-09,S005_P0010,359,121
2023-10-09,S005_P0011,336,86
2023-10-09,S005_P0012,120,189
2023-10-09,S005_P0013,88,71
2023-10-09,S005_P0014,276,34
2023-10-09,S005_P0015,273,170
2023-10-09,S005_P0016,250,42
2023-10-09,S005_P0017,59,114
2023-10-09,S005_P0018,223,51
2023-10-09,S005_P0019,398,101
2023-10-09,S005_P0020,500,178
2023-10-10,S001_P0001,56,140
2023-10-10,S001_P0002,154,30
2023-10-10,S001_P0003,279,48
2023-10-10,S001_P0004,51,116
2023-10-10,S001_P0005,154,106
2023-10-10,S001_P0006,173,84
2023-10-10,S001_P0007,258,178
2023-10-10,S001_P0008,384,54
2023-10-10,S001_P0009,459,143
2023-10-10,S001_P0010,470,28
2023-10-10,S001_P0011,406,137
2023-10-10,S001_P0012,406,140
2023-10-10,S001_P0013,400,43
2023-10-10,S001_P0014,302,25
2023-10-10,S001_P0015,271,184
2023-10-10,S001_P0016,228,81
2023-10-10,S001_P0017,291,50
2023-10-10,S001_P0018,335,147
2023-10-10,S001_P0019,153,139
2023-10-10,S001_P0020,187,125
2023-10-10,S002_P0001,337,40
2023-10-10,S002_P0002,222,163
2023-10-10,S002_P0003,477,47
2023-10-10,S002_P0004,462,110
2023-10-10,S002_P0005,187,28
2023-10-10,S002_P0006,81,31
2023-10-10,S002_P0007,82,68
2023-10-10,S002_P0008,161,197
2023-10-10,S002_P0009,78,43
2023-10-10,S002_P0010,279,53
2023-10-10,S002_P0011,453,139
2023-10-10,S002_P0012,82,176
2023-10-10,S002_P0013,79,158
2023-10-10,S002_P0014,373,28
2023-10-10,S002_P0015,414,182
2023-10-10,S002_P0016,166,161
2023-10-10,S002_P0017,118,45
2023-10-10,S002_P0018,171,129
2023-10-10,S002_P0019,278,35
2023-10-10,S002_P0020,139,163
2023-10-10,S003_P0001,488,80
2023-10-10,S003_P0002,248,158
2023-10-10,S003_P0003,114,193
2023-10-10,S003_P0004,171,115
2023-10-10,S003_P0005,399,129
2023-10-10,S003_P0006,143,109
2023-10-10,S003_P0007,298,196
2023-10-10,S003_P0008,360,95
2023-10-10,S003_P0009,330,149
2023-10-10,S003_P0010,441,196
2023-10-10,S003_P0011,134,90
2023-10-10,S003_P0012,171,114
2023-10-10,S003_P0013,336,50
2023-10-10,S003_P0014,84,151
2023-10-10,S003_P0015,399,104
2023-10-10,S003_P0016,123,173
2023-10-10,S003_P0017,326,119
2023-10-10,S003_P0018,496,113
2023-10-10,S003_P0019,394,101
2023-10-10,S003_P0020,373,159
2023-10-10,S004_P0001,87,182
2023-10-10,S004_P0002,107,56
2023-10-10,S004_P0003,487,154
2023-10-10,S004_P0004,101,132
2023-10-10,S004_P0005,378,27
2023-10-10,S004_P0006,218,191
2023-10-10,S004_P0007,364,116
2023-10-10,S004_P0008,465,135
2023-10-10,S004_P0009,230,184
2023-10-10,S004_P0010,143,175
2023-10-10,S004_P0011,391,112
2023-10-10,S004_P0012,313,101
2023-10-10,S004_P0013,366,114
2023-10-10,S004_P0014,99,180
2023-10-10,S004_P0015,357,126
2023-10-10,S004_P0016,342,174
2023-10-10,S004_P0017,230,143
2023-10-10,S004_P0018,418,179
2023-10-10,S004_P0019,51,124
2023-10-10,S004_P0020,221,180
2023-10-10,S005_P0001,425,180
2023-10-10,S005_P0002,298,144
2023-10-10,S005_P0003,275,68
2023-10-10,S005_P0004,287,21
2023-10-10,S005_P0005,121,193
2023-10-10,S005_P0006,447,28
2023-10-10,S005_P0007,427,35
2023-10-10,S005_P0008,306,61
2023-10-10,S005_P0009,86,58
2023-10-10,S005_P0010,453,114
2023-10-10,S005_P0011,192,85
2023-10-10,S005_P0012,391,125
2023-10-10,S005_P0013,63,32
2023-10-10,S005_P0014,320,137
2023-10-10,S005_P0015,324,71
2023-10-10,S005_P0016,95,150
2023-10-10,S005_P0017,66,194
2023-10-10,S005_P0018,152,156
2023-10-10,S005_P0019,349,21
2023-10-10,S005_P0020,209,174
2023-10-11,S001_P0001,50,115
2023-10-11,S001_P0002,118,158
2023-10-11,S001_P0003,286,123
2023-10-11,S001_P0004,239,20
2023-10-11,S001_P0005,167,154
2023-10-11,S001_P0006,163,25
2023-10-11,S001_P0007,464,113
2023-10-11,S001_P0008,448,33
2023-10-11,S001_P0009,396,30
2023-10-11,S001_P0010,392,127
2023-10-11,S001_P0011,196,144
2023-10-11,S001_P0012,224,142
2023-10-11,S001_P0013,135,127
2023-10-11,S001_P0014,419,122
2023-10-11,S001_P0015,65,73
2023-10-11,S001_P0016,223,59
2023-10-11,S001_P0017,436,117
2023-10-11,S001_P0018,221,29
2023-10-11,S001_P0019,86,178
2023-10-11,S001_P0020,260,193
2023-10-11,S002_P0001,109,60
2023-10-11,S002_P0002,451,42
2023-10-11,S002_P0003,384,82
2023-10-11,S002_P0004,180,24
2023-10-11,S002_P0005,191,34
2023-10-11,S002_P0006,454,27
2023-10-11,S002_P0007,244,57
2023-10-11,S002_P0008,469,180
2023-10-11,S002_P0009,137,48
2023-10-11,S002_P0010,412,31
2023-10-11,S002_P0011,97,81
2023-10-11,S002_P0012,150,29
2023-10-11,S002_P0013,429,151
2023-10-11,S002_P0014,208,80
2023-10-11,S002_P0015,86,127
2023-10-11,S002_P0016,250,40
2023-10-11,S002_P0017,239,186
2023-10-11,S002_P0018,213,144
2023-10-11,S002_P0019,483,183
2023-10-11,S002_P0020,201,159
2023-10-11,S003_P0001,192,154
2023-10-11,S003_P0002,70,154
2023-10-11,S003_P0003,447,163
2023-10-11,S003_P0004,197,188
2023-10-11,S003_P0005,403,167
2023-10-11,S003_P0006,387,102
2023-10-11,S003_P0007,228,23
2023-10-11,S003_P0008,446,170
2023-10-11,S003_P0009,354,157
2023-10-11,S003_P0010,481,160
2023-10-11,S003_P0011,100,106
2023-10-11,S003_P0012,112,94
2023-10-11,S003_P0013,199,55
2023-10-11,S003_P0014,299,83
2023-10-11,S003_P0015,429,196
2023-10-11,S003_P0016,103,169
2023-10-11,S003_P0017,150,25
2023-10-11,S003_P0018,144,159
2023-10-11,S003_P0019,197,124
2023-10-11,S003_P0020,121,96
2023-10-11,S004_P0001,362,136
2023-10-11,S004_P0002,469,118
2023-10-11,S004_P0003,410,49
2023-10-11,S004_P0004,455,33
2023-10-11,S004_P0005,184,55
2023-10-11,S004_P0006,274,114
2023-10-11,S004_P0007,180,37
2023-10-11,S004_P0008,252,187
2023-10-11,S004_P0009,374,54
